250;0.00003472;0.33720529
255;-0.00009363;0.33965365
260;-0.00016083;0.34300583
265;0.00003784;0.34640681
270;0.00002677;0.34917366
275;-0.0000599;0.35258055
280;-0.0000031;0.35444613
285;-0.00002999;0.35515722
290;0.00009563;0.35299353
295;-0.00020371;0.35306771
300;-0.0001234;0.35333472
305;0.00009024;0.35214221
310;-0.00015719;0.3510132
315;-0.00015442;0.34956696
320;0.0000091;0.34672256
325;0.00012842;0.34501536
330;0.00002508;0.34343366
335;-0.00018638;0.34238783
340;-0.00007663;0.34006772
345;-0.00004597;0.33789418
350;0.00007857;0.33656284
355;-0.00006521;0.33445657
360;-0.00001684;0.33270198
365;0.00016314;0.33127343
370;0.00043819;0.33006909
375;0.00048072;0.32682438
380;0.00072864;0.32203881
385;0.00116293;0.32069572
390;0.00169936;0.31816809
395;0.00266059;0.31550811
400;0.00385849;0.31331725
405;0.00542169;0.31237642
410;0.00750166;0.31155732
415;0.01035285;0.31119533
420;0.01342528;0.31142668
425;0.01774653;0.30984309
430;0.02260128;0.30783048
435;0.02879306;0.30283909
440;0.03600394;0.29493734
445;0.04459391;0.28365859
450;0.05485191;0.26971234
455;0.06704184;0.25405505
460;0.08072425;0.23755855
465;0.0964196;0.22281236
470;0.11371195;0.21206108
475;0.13204256;0.20774031
480;0.15047365;0.21159356
485;0.16836789;0.22425579
490;0.1852094;0.24499476
495;0.19950389;0.27150693
500;0.21220958;0.30142883
505;0.22282553;0.33149015
510;0.23212198;0.35977047
515;0.240548;0.38499494
520;0.24897316;0.40603578
525;0.25769948;0.42236269
530;0.26746025;0.43368633
535;0.27889622;0.44021661
540;0.29157791;0.44155996
545;0.30692726;0.4380256
550;0.3237061;0.42976611
555;0.34338997;0.41691904
560;0.36645043;0.3993106
565;0.39253629;0.3773014
570;0.42088121;0.35232469
575;0.45290478;0.32339383
580;0.48717706;0.29146514
585;0.52501039;0.2577613
590;0.56357218;0.22259227
595;0.60392545;0.18803807
600;0.64402147;0.15529132
605;0.68302159;0.12599177
610;0.7188404;0.10162432
615;0.75077137;0.0834338
620;0.77800525;0.07222571
625;0.79834764;0.06847753
630;0.81200799;0.07195715
635;0.81744436;0.0818259
640;0.81876826;0.09709086
645;0.81346825;0.11669628
650;0.80217193;0.13953244
655;0.78833376;0.16423409
660;0.77176118;0.18995036
665;0.75371938;0.21557698
670;0.73518031;0.24094647
675;0.71546101;0.2652539
680;0.69563785;0.28813033
685;0.67811648;0.3102722
690;0.66031576;0.33081131
695;0.64375517;0.34924959
700;0.62836327;0.36599738
705;0.61199469;0.38155993
710;0.60022949;0.3955718
715;0.5870865;0.40886859
720;0.57642667;0.41973533
725;0.56619195;0.42972669
730;0.55697365;0.43916699
735;0.54901811;0.4463551
740;0.54102213;0.45276971
745;0.53486338;0.45833106
750;0.53034638;0.46378407
755;0.52534622;0.46839632
760;0.5238093;0.4713711
765;0.52018287;0.47391337
770;0.51872384;0.47604155
775;0.51623306;0.47663324
780;0.51452919;0.47762411
785;0.51495951;0.47798231
790;0.51419236;0.47728365
795;0.51542653;0.47622989
800;0.51635279;0.47545092
805;0.5181926;0.47251619
810;0.52257523;0.46851828
815;0.51930499;0.46555046
820;0.52499199;0.46275615
825;0.52805151;0.45980811
830;0.53170486;0.45577195
835;0.53543776;0.45147625
840;0.53976402;0.44661545
845;0.54441634;0.44116085
850;0.55080994;0.43542672
855;0.55543553;0.42947697
860;0.56138588;0.4235312
865;0.56667848;0.41738559
870;0.5732719;0.41023731
875;0.58013075;0.40311286
880;0.586498;0.39643721
885;0.5934063;0.38887692
890;0.60084051;0.38078597
895;0.60756013;0.37267914
900;0.61577832;0.36492417
905;0.62360632;0.35706117
910;0.63170757;0.34862208
915;0.6380889;0.34001173
920;0.64645033;0.3314628
925;0.65545733;0.32280103
930;0.66312379;0.31355966
935;0.67218209;0.30457342
940;0.68039706;0.29599882
945;0.68957919;0.28694913
950;0.69818284;0.27756093
955;0.70709085;0.26864673
960;0.71555598;0.25977409
965;0.72336599;0.25096119
970;0.73232802;0.24193924
975;0.74150086;0.23303495
980;0.74908987;0.22452346
985;0.75795865;0.2159238
990;0.76563101;0.20762274
995;0.77469219;0.19939188
1000;0.78224552;0.19109206
1005;0.79039734;0.18312068
1010;0.79851433;0.17531935
1015;0.80601328;0.16746339
1020;0.81351336;0.16013183
1025;0.82010701;0.1527644
1030;0.82632198;0.14622163
1035;0.83348379;0.13996525
1040;0.84018794;0.13379418
1045;0.84601488;0.12734144
1050;0.8520109;0.12150937
1055;0.85762123;0.11604855
1060;0.86299394;0.1104887
1065;0.86796772;0.10581263
1070;0.87245801;0.10153585
1075;0.87728821;0.09750529
1080;0.88176766;0.09378072
1085;0.88620053;0.09013928
1090;0.88946549;0.08716487
1095;0.89230324;0.0843811
1100;0.89495073;0.08168779
1105;0.89744453;0.0793715
1110;0.90030636;0.07789405
1115;0.90220871;0.07645525
1120;0.90355985;0.07532733
1125;0.90500732;0.07407448
1130;0.90638686;0.07319239
1135;0.90770224;0.07284887
1140;0.90812429;0.07255751
1145;0.90869644;0.07250338
1150;0.90898286;0.07377168
1155;0.90870069;0.07398041
1160;0.90781305;0.07502298
1165;0.90735236;0.07591925
1170;0.90587922;0.07780954
1175;0.90505689;0.07942857
1180;0.90374186;0.08076035
1185;0.90285827;0.08325005
1190;0.90148695;0.08513597
1195;0.89977308;0.08766991
1200;0.89771731;0.08988802
1205;0.89525506;0.09258603
1210;0.89352207;0.095727
1215;0.89135072;0.09860865
1220;0.88857085;0.101352
1225;0.88600147;0.10460974
1230;0.88288953;0.10777524
1235;0.87976529;0.11097756
1240;0.87653704;0.11496035
1245;0.87270587;0.11856762
1250;0.86987937;0.12182799
1255;0.86739491;0.1256843
1260;0.86438312;0.12923473
1265;0.8606085;0.13336477
1270;0.8573069;0.13700044
1275;0.85384625;0.14066803
1280;0.85057893;0.1451237
1285;0.84708187;0.14855417
1290;0.84342076;0.15260179
1295;0.84011934;0.15602621
1300;0.83610923;0.16004289
1305;0.83205796;0.16416033
1310;0.82833148;0.1682389
1315;0.82499378;0.17226173
1320;0.82138695;0.17602837
1325;0.81808635;0.18014412
1330;0.81442083;0.18363707
1335;0.81040261;0.18734025
1340;0.80666943;0.19188622
1345;0.80244973;0.19586562
1350;0.7982372;0.19927217
1355;0.79448118;0.2024059
1360;0.79200815;0.20582903
1365;0.78986586;0.20994768
1370;0.78422791;0.21392065
1375;0.779665;0.21749882
1380;0.77672746;0.2213663
1385;0.77152194;0.22508083
1390;0.76734583;0.22902346
1395;0.76385547;0.23216897
1400;0.76044665;0.23564298
1405;0.7569292;0.23951406
1410;0.75275604;0.2426852
1415;0.75031675;0.24563505
1420;0.74726057;0.24924286
1425;0.74320343;0.25265719
1430;0.74063765;0.25604379
1435;0.73838298;0.25958337
1440;0.73580816;0.26293101
1445;0.73257292;0.26585222
1450;0.72950963;0.26882752
1455;0.72688814;0.27196588
1460;0.72426409;0.27519759
1465;0.72171486;0.27804884
1470;0.71842495;0.28105888
1475;0.71518199;0.28396418
1480;0.71182437;0.28647914
1485;0.70897358;0.28917051
1490;0.70676114;0.29217978
1495;0.70431452;0.29514546
1500;0.7018405;0.29751199
1505;0.69955756;0.30036823
1510;0.69653075;0.30322793
1515;0.69400021;0.30564073
1520;0.6914495;0.30799273
1525;0.68853929;0.31047267
1530;0.68646596;0.31289123
1535;0.68449218;0.31549637
1540;0.68194242;0.31793143
1545;0.6797734;0.31974298
1550;0.67785119;0.32206091
1555;0.67524168;0.32433788
1560;0.67300463;0.32641119
1565;0.67069756;0.3283692
1570;0.66860728;0.33059158
1575;0.66677704;0.33273161
1580;0.66402809;0.33489432
1585;0.66222295;0.33689647
1590;0.65966202;0.33870652
1595;0.65831998;0.34087529
1600;0.65632943;0.34265847
1605;0.65457126;0.34449441
1610;0.65268839;0.34627638
1615;0.65103271;0.34804099
1620;0.64910775;0.3497366
1625;0.64649724;0.35127519
1630;0.64463676;0.35297516
1635;0.64303868;0.35464232
1640;0.64186942;0.3560885
1645;0.64026137;0.35758966
1650;0.63825924;0.3592996
1655;0.63708903;0.36074374
1660;0.63529458;0.36205678
1665;0.63393041;0.36346057
1670;0.63224735;0.36487642
1675;0.63050184;0.36609274
1680;0.62850683;0.36743097
1685;0.62721698;0.36904886
1690;0.62591657;0.37039739
1695;0.62480027;0.37173775
1700;0.62270548;0.37296121
1705;0.62149731;0.37391073
1710;0.6201798;0.37499946
1715;0.61924862;0.37630278
1720;0.61826961;0.37747842
1725;0.61747423;0.37868457
1730;0.61511388;0.37978974
1735;0.61413533;0.38093707
1740;0.61320697;0.38213879
1745;0.61136663;0.3831288
1750;0.61052877;0.38388389
1755;0.61009331;0.38489839
1760;0.60849408;0.3858223
1765;0.60731588;0.38703796
1770;0.60731537;0.38801724
1775;0.60548883;0.38887968
1780;0.60408773;0.3895108
1785;0.60354635;0.39066941
1790;0.60284876;0.39162699
1795;0.60139862;0.39231643
1800;0.59973811;0.3929884
1805;0.59962912;0.39356599
1810;0.59774021;0.3940986
1815;0.59656286;0.39447655
1820;0.5977562;0.39524563
1825;0.60049638;0.39524201
1830;0.59716811;0.39606197
1835;0.59555345;0.39579941
1840;0.59097219;0.39698598
1845;0.58854491;0.39676295
1850;0.59077396;0.39773187
1855;0.59111458;0.39839934
1860;0.58880774;0.39913487
1865;0.59045075;0.3985729
1870;0.58269832;0.39861581
1875;0.58388638;0.39998993
1880;0.58705158;0.4007198
1885;0.58594516;0.40115495
1890;0.58402672;0.40161294
1895;0.58473214;0.4016451
1900;0.57998432;0.40170544
1905;0.58438277;0.40194189
1910;0.58361835;0.4020303
1915;0.58178175;0.4026641
1920;0.58129577;0.40318174
1925;0.57988629;0.4038292
1930;0.58066247;0.40405741
1935;0.58109293;0.40444447
1940;0.58084129;0.40455674
1945;0.58074201;0.40505591
1950;0.58002046;0.40513905
1955;0.57793575;0.40550433
1960;0.57807719;0.40560908
1965;0.57783171;0.40613617
1970;0.57778016;0.40577281
1975;0.57604948;0.40602863
1980;0.57651954;0.40642758
1985;0.57575877;0.40629756
1990;0.5754507;0.40619285
1995;0.57500016;0.40641737
2000;0.57446972;0.4065859
